order_id,user_id,product_id,quantity,amount,date,status
7931,232,P095,2,38159.56,2024-09-07,delivered
7932,454,P092,4,222671.32,2024-06-30,delivered
7933,412,P035,5,182168.55,2024-10-11,delivered
7934,481,P025,1,25360.87,2024-05-15,delivered
7936,338,P013,5,234349.05,2024-02-22,delivered
7938,160,P057,1,69525.51,2025-05-02,delivered
7940,254,P073,1,69673.2,2025-03-16,delivered
7941,469,P057,2,139051.02,2025-04-12,delivered
7944,364,P037,3,117476.52,2024-09-27,delivered
7945,275,P036,5,206480.6,2025-05-30,delivered
7948,184,P023,1,36230.7,2025-03-18,delivered
7949,149,P057,3,208576.53,2024-07-06,delivered
7950,499,P014,2,138949.76,2024-08-06,delivered
7952,153,P088,3,1680.36,2024-08-03,delivered
7953,266,P021,2,6487.1,2025-02-09,delivered
7954,537,P021,5,16217.75,2024-06-09,delivered
7955,590,P067,4,34467.12,2025-03-02,delivered
7956,218,P034,4,277786.68,2024-11-06,delivered
7957,175,P040,3,7484.67,2024-12-28,delivered
7960,282,P083,2,127690.62,2025-04-12,delivered
7961,110,P091,2,63508.4,2024-08-01,delivered
7963,505,P049,3,208393.71,2024-07-23,delivered
7964,417,P065,4,126279.08,2024-10-07,delivered
7966,583,P093,5,155728.95,2025-04-26,delivered
7967,500,P085,4,261779.8,2025-05-13,delivered
7968,244,P078,5,161954.05,2025-01-19,delivered
7969,152,P008,3,176815.56,2024-10-09,delivered
7970,325,P037,1,39158.84,2025-04-28,delivered
7972,523,P020,2,149869.58,2024-11-02,delivered
7973,388,P012,4,257892.2,2024-09-08,delivered
7974,394,P070,3,11856.42,2025-06-27,delivered
7975,454,P003,2,98819.76,2024-03-10,delivered
7976,591,P047,4,215363.64,2024-08-07,delivered
7977,265,P060,2,148965.6,2025-04-16,delivered
7978,271,P026,3,121884.18,2024-09-18,delivered
7980,513,P063,1,17332.44,2025-06-25,delivered
7982,117,P065,3,94709.31,2025-05-18,delivered
7983,395,P043,1,16228.09,2024-03-18,delivered
7984,599,P072,1,32611.95,2025-06-28,delivered
7985,509,P066,1,52133.51,2025-04-24,delivered
7987,332,P095,2,38159.56,2024-12-04,delivered
7990,395,P038,1,53382.45,2025-02-03,delivered
7991,105,P029,3,236795.25,2025-03-13,delivered
7993,435,P086,2,19409.4,2024-12-29,delivered
7994,197,P099,2,96631.08,2024-07-30,delivered
7995,193,P013,1,46869.81,2025-06-30,delivered
7996,500,P017,5,108264.95,2024-12-22,delivered
7997,268,P041,2,49407.2,2024-08-01,delivered
7998,256,P021,4,12974.2,2024-10-04,delivered
7999,580,P028,3,35857.86,2024-01-28,delivered
8000,550,P057,1,69525.51,2025-01-19,delivered
8001,328,P096,2,59845.64,2025-01-24,delivered
8002,329,P057,4,278102.04,2024-07-22,delivered
8003,495,P049,5,347322.85,2024-05-07,delivered
8004,597,P023,5,181153.5,2025-06-12,delivered
8007,198,P027,1,3421.67,2025-06-03,delivered
8010,593,P013,3,140609.43,2025-01-04,delivered
8011,529,P009,4,212551.92,2024-11-03,delivered
8012,460,P011,4,270196.88,2025-04-27,delivered
8013,588,P036,3,123888.36,2024-02-16,delivered
8014,534,P032,2,152299.52,2024-01-10,delivered
8015,366,P020,2,149869.58,2025-04-26,delivered
8016,132,P077,2,140586.78,2024-10-27,delivered
8017,417,P054,2,109383.04,2025-03-05,delivered
8018,190,P067,2,17233.56,2024-07-04,delivered
8020,205,P040,4,9979.56,2025-01-17,delivered
8021,419,P042,1,56403.99,2024-01-27,delivered
8023,124,P070,4,15808.56,2025-06-21,delivered
8024,181,P013,1,46869.81,2024-12-23,delivered
8026,338,P054,5,273457.6,2025-03-26,delivered
8028,341,P033,2,102331.36,2024-11-26,delivered
8030,484,P074,2,125225.2,2024-05-08,delivered
8031,364,P017,2,43305.98,2024-08-18,delivered
8032,481,P013,4,187479.24,2024-10-16,delivered
8033,228,P029,3,236795.25,2024-07-08,delivered
8034,269,P091,4,127016.8,2025-06-16,delivered
8035,490,P017,3,64958.97,2025-03-08,delivered
8037,424,P007,2,6060.1,2024-07-05,delivered
8038,174,P082,1,61006.58,2024-08-31,delivered
8042,161,P096,3,89768.46,2025-06-10,delivered
8044,496,P071,4,312704.88,2024-04-08,delivered
8045,491,P067,3,25850.34,2024-03-05,delivered
8046,319,P083,1,63845.31,2024-05-09,delivered
8047,217,P059,1,2527.93,2024-05-03,delivered
8050,520,P066,2,104267.02,2024-05-25,delivered
8051,498,P003,2,98819.76,2024-12-28,delivered
8052,389,P068,5,263309.2,2024-02-18,delivered
8053,377,P030,5,386064.9,2024-06-19,delivered
8054,182,P013,2,93739.62,2024-08-19,delivered
8055,377,P079,4,104919.8,2024-07-26,delivered
8057,558,P061,4,220772.76,2024-11-25,delivered
8058,470,P039,1,11258.14,2024-03-17,delivered
8059,463,P072,3,97835.85,2024-08-01,delivered
8060,131,P097,4,73035.36,2024-05-23,delivered
8061,347,P021,2,6487.1,2025-02-04,delivered
8062,431,P054,4,218766.08,2024-07-17,delivered
8063,528,P045,1,77595.97,2024-08-19,delivered
8064,172,P052,1,67065.41,2024-06-04,delivered
8065,328,P019,3,127621.35,2024-12-01,delivered
8066,427,P016,5,45211.9,2024-11-14,delivered
8067,496,P081,5,323234.45,2025-04-27,delivered
8069,179,P010,3,114069.03,2024-10-05,delivered
8071,400,P022,4,39426.32,2024-10-25,delivered
8072,368,P014,1,69474.88,2025-01-06,delivered
8074,130,P082,1,61006.58,2024-10-13,delivered
8076,442,P033,3,153497.04,2024-03-26,delivered
8078,214,P076,4,236408.36,2024-09-29,delivered
8080,122,P078,1,32390.81,2024-04-10,delivered
8083,537,P059,5,12639.65,2025-06-19,delivered
8084,582,P052,4,268261.64,2024-01-27,delivered
8085,391,P024,1,74716.61,2024-12-02,delivered
8086,250,P053,1,75574.68,2025-04-12,delivered
8087,284,P088,3,1680.36,2024-12-26,delivered
8089,458,P082,3,183019.74,2024-06-13,delivered
8091,486,P045,2,155191.94,2025-05-26,delivered
8092,271,P046,5,38013.35,2024-08-21,delivered
8095,204,P034,4,277786.68,2024-12-25,delivered
8096,513,P057,3,208576.53,2024-06-12,delivered
8097,266,P003,1,49409.88,2024-07-13,delivered
8098,566,P065,5,157848.85,2024-10-30,delivered
8099,304,P080,1,53440.71,2024-07-22,delivered
8100,147,P092,5,278339.15,2025-02-18,delivered
8101,175,P092,3,167003.49,2025-06-29,delivered
8102,304,P018,4,18644.96,2024-04-16,delivered
8103,415,P073,1,69673.2,2024-11-27,delivered
8104,327,P006,2,26985.56,2024-06-07,delivered
8105,114,P064,2,105489.9,2024-08-12,delivered
8106,549,P029,4,315727.0,2024-08-09,delivered
8111,290,P047,2,107681.82,2024-11-23,delivered
8112,140,P089,2,52068.82,2024-11-25,delivered
8113,508,P069,5,399765.8,2024-05-11,delivered
8114,570,P065,4,126279.08,2024-11-17,delivered
8115,514,P078,2,64781.62,2024-12-22,delivered
8117,417,P057,4,278102.04,2025-03-22,delivered
8118,589,P022,1,9856.58,2025-04-04,delivered
8119,559,P045,4,310383.88,2024-05-31,delivered
8120,450,P046,1,7602.67,2024-10-09,delivered
8122,461,P098,2,11896.7,2025-02-09,delivered
8123,439,P058,3,137075.16,2024-11-07,delivered
8124,220,P073,5,348366.0,2025-02-20,delivered
8125,493,P070,5,19760.7,2024-11-18,delivered
8126,598,P079,1,26229.95,2025-01-01,delivered
8128,474,P021,2,6487.1,2024-09-11,delivered
8129,528,P024,1,74716.61,2025-05-21,delivered
8131,513,P053,4,302298.72,2025-04-30,delivered
8132,534,P044,2,107814.5,2024-04-08,delivered
8134,147,P024,3,224149.83,2025-02-15,delivered
8136,485,P013,5,234349.05,2024-09-20,delivered
8137,551,P078,1,32390.81,2024-03-01,delivered
8138,149,P022,1,9856.58,2025-06-25,delivered
8139,103,P042,4,225615.96,2024-11-09,delivered
8140,510,P073,5,348366.0,2025-01-18,delivered
8141,590,P023,2,72461.4,2025-05-25,delivered
8142,375,P028,3,35857.86,2024-04-09,delivered
8144,462,P099,2,96631.08,2025-06-03,delivered
8145,517,P057,1,69525.51,2024-02-09,delivered
8146,514,P040,3,7484.67,2024-04-20,delivered
8147,450,P024,5,373583.05,2025-06-14,delivered
8148,561,P013,4,187479.24,2024-07-16,delivered
8150,584,P015,5,82733.55,2024-03-08,delivered
8152,197,P052,1,67065.41,2025-01-01,delivered
8153,570,P062,5,270767.1,2024-04-11,delivered
8155,488,P070,2,7904.28,2024-10-16,delivered
8159,413,P050,3,42762.81,2025-05-24,delivered
8160,495,P088,1,560.12,2025-06-24,delivered
8161,197,P012,3,193419.15,2024-06-26,delivered
8162,479,P007,5,15150.25,2024-01-29,delivered
8163,595,P039,4,45032.56,2024-07-11,delivered
8164,594,P069,1,79953.16,2025-03-20,delivered
8165,361,P048,1,35555.64,2024-08-07,delivered
8166,335,P024,2,149433.22,2024-11-23,delivered
8167,466,P027,4,13686.68,2024-07-30,delivered
8168,124,P049,2,138929.14,2024-04-29,delivered
8170,524,P030,3,231638.94,2025-02-15,delivered
8171,180,P019,5,212702.25,2024-09-09,delivered
8172,552,P055,5,199121.3,2024-11-13,delivered
8173,582,P084,3,104709.33,2025-02-23,delivered
8174,313,P053,4,302298.72,2024-10-11,delivered
8175,519,P100,4,213960.8,2024-09-16,delivered
8177,166,P085,2,130889.9,2024-03-13,delivered
8178,160,P021,4,12974.2,2024-03-09,delivered
8180,246,P069,3,239859.48,2024-10-18,delivered
8181,156,P098,1,5948.35,2025-02-08,delivered
8182,587,P012,5,322365.25,2025-05-24,delivered
8187,406,P099,1,48315.54,2025-05-30,delivered
8188,494,P027,3,10265.01,2024-02-14,delivered
8189,586,P020,3,224804.37,2024-09-13,delivered
8191,295,P020,3,224804.37,2025-06-01,delivered
8193,113,P057,1,69525.51,2024-09-08,delivered
8194,386,P021,2,6487.1,2024-11-21,delivered
8195,158,P088,1,560.12,2025-02-23,delivered
8196,417,P093,2,62291.58,2024-11-25,delivered
8197,120,P019,1,42540.45,2024-08-27,delivered
8199,494,P073,1,69673.2,2024-08-17,delivered
8202,331,P096,2,59845.64,2025-05-17,delivered
8203,277,P082,4,244026.32,2025-05-05,delivered
8204,333,P069,3,239859.48,2024-08-17,delivered
8205,247,P082,2,122013.16,2025-02-01,delivered
8211,588,P050,4,57017.08,2025-01-07,delivered
8212,267,P086,4,38818.8,2024-05-16,delivered
8213,226,P028,2,23905.24,2024-07-18,delivered
8214,561,P060,5,372414.0,2025-02-22,delivered
8215,430,P040,2,4989.78,2025-02-06,delivered
8216,341,P014,5,347374.4,2025-04-08,delivered
8217,564,P100,5,267451.0,2025-02-26,delivered
8220,113,P089,2,52068.82,2025-01-30,delivered
8222,395,P026,2,81256.12,2025-02-25,delivered
8223,340,P032,2,152299.52,2025-05-13,delivered
8224,413,P098,5,29741.75,2025-06-27,delivered
8225,447,P013,1,46869.81,2024-03-28,delivered
8226,105,P007,3,9090.15,2024-04-02,delivered
8227,577,P046,2,15205.34,2024-06-03,delivered
8229,344,P044,2,107814.5,2024-10-23,delivered
8230,152,P072,2,65223.9,2024-06-04,delivered
8231,313,P016,5,45211.9,2025-02-23,delivered
8232,388,P071,4,312704.88,2024-10-14,delivered
8233,600,P015,2,33093.42,2025-03-31,delivered
8235,295,P062,2,108306.84,2024-01-21,delivered
8237,558,P003,4,197639.52,2024-12-18,delivered
8238,144,P048,1,35555.64,2024-06-30,delivered
8239,420,P039,4,45032.56,2024-06-02,delivered
8240,579,P086,2,19409.4,2024-11-24,delivered
8241,465,P011,3,202647.66,2025-05-21,delivered
8242,419,P076,4,236408.36,2024-06-22,delivered
8243,536,P033,2,102331.36,2025-06-09,delivered
8244,367,P004,4,226286.0,2024-11-22,delivered
8245,127,P084,2,69806.22,2024-11-09,delivered
8246,330,P056,3,148397.97,2024-02-11,delivered
8247,484,P098,4,23793.4,2024-03-23,delivered
8248,383,P005,2,26893.3,2024-01-11,delivered
8250,299,P005,3,40339.95,2025-01-19,delivered
8251,288,P066,4,208534.04,2025-02-20,delivered
8253,245,P035,1,36433.71,2025-04-05,delivered
8254,513,P086,3,29114.1,2025-06-05,delivered
8255,112,P017,1,21652.99,2024-09-05,delivered
8256,191,P048,1,35555.64,2024-06-06,delivered
8257,499,P012,1,64473.05,2024-01-10,delivered
8258,478,P044,5,269536.25,2024-03-13,delivered
8259,399,P081,4,258587.56,2024-12-04,delivered
8260,414,P016,1,9042.38,2024-05-22,delivered
8261,571,P096,1,29922.82,2024-07-09,delivered
8262,468,P012,1,64473.05,2025-03-19,delivered
8263,208,P007,1,3030.05,2025-01-31,delivered
8264,421,P068,2,105323.68,2025-05-02,delivered
8267,195,P065,1,31569.77,2024-03-22,delivered
8268,599,P026,3,121884.18,2024-05-27,delivered
8269,459,P016,1,9042.38,2024-07-11,delivered
8271,426,P076,3,177306.27,2025-02-26,delivered
8272,212,P055,3,119472.78,2024-12-19,delivered
8273,372,P001,3,103583.73,2024-10-15,delivered
8274,134,P008,1,58938.52,2025-05-20,delivered
8275,563,P094,1,35950.62,2025-03-16,delivered
8276,446,P098,4,23793.4,2024-01-13,delivered
8277,264,P076,3,177306.27,2024-03-08,delivered
8279,290,P064,3,158234.85,2025-05-15,delivered
8280,380,P096,2,59845.64,2024-08-21,delivered
8283,545,P060,4,297931.2,2024-06-05,delivered
8284,478,P097,4,73035.36,2025-03-05,delivered
8285,548,P018,3,13983.72,2025-01-25,delivered
8286,305,P047,1,53840.91,2025-03-20,delivered
8287,178,P076,2,118204.18,2024-08-10,delivered
8288,109,P051,4,221763.24,2024-06-02,delivered
8290,182,P039,5,56290.7,2024-10-11,delivered
8292,323,P021,4,12974.2,2024-03-02,delivered
8295,512,P028,4,47810.48,2025-05-17,delivered
8296,590,P040,2,4989.78,2024-12-12,delivered
8297,451,P080,4,213762.84,2024-05-04,delivered
8298,372,P037,3,117476.52,2025-01-17,delivered
8299,290,P073,4,278692.8,2024-03-05,delivered
8300,329,P048,4,142222.56,2024-09-09,delivered
8302,503,P036,5,206480.6,2024-12-14,delivered
8303,458,P025,2,50721.74,2024-11-25,delivered
8304,463,P076,5,295510.45,2024-08-30,delivered
8305,351,P073,4,278692.8,2024-01-20,delivered
8306,362,P013,4,187479.24,2024-05-31,delivered
8307,142,P068,4,210647.36,2025-04-18,delivered
8308,135,P058,4,182766.88,2024-07-16,delivered
8310,227,P029,1,78931.75,2024-12-01,delivered
8311,523,P080,4,213762.84,2024-05-29,delivered
8312,590,P041,4,98814.4,2024-11-17,delivered
8313,522,P083,2,127690.62,2024-05-03,delivered
8314,476,P008,2,117877.04,2025-06-20,delivered
8315,228,P049,4,277858.28,2024-01-12,delivered
8316,234,P027,2,6843.34,2024-10-30,delivered
8317,115,P084,4,139612.44,2024-03-21,delivered
8319,385,P021,5,16217.75,2025-03-30,delivered
8320,156,P036,4,165184.48,2024-10-09,delivered
8321,462,P078,4,129563.24,2024-10-18,delivered
8322,401,P017,3,64958.97,2024-01-18,delivered
8323,127,P042,5,282019.95,2025-05-03,delivered
8325,431,P042,4,225615.96,2024-07-01,delivered
8326,414,P098,1,5948.35,2024-10-16,delivered
8327,390,P097,5,91294.2,2024-02-10,delivered
8328,471,P092,2,111335.66,2025-05-23,delivered
8329,575,P009,2,106275.96,2024-06-04,delivered
8330,368,P021,2,6487.1,2024-04-04,delivered
8334,456,P020,5,374673.95,2024-04-01,delivered
8335,330,P021,1,3243.55,2024-09-24,delivered
8336,223,P008,5,294692.6,2024-01-25,delivered
8337,430,P090,2,58760.56,2025-05-05,delivered
8338,122,P029,2,157863.5,2024-06-05,delivered
8340,110,P066,3,156400.53,2025-05-19,delivered
8341,443,P092,4,222671.32,2024-03-10,delivered
8342,203,P076,1,59102.09,2024-08-01,delivered
8343,399,P063,1,17332.44,2024-12-23,delivered
8345,209,P020,5,374673.95,2024-01-08,delivered
8347,182,P026,5,203140.3,2024-09-19,delivered
8348,201,P042,3,169211.97,2025-02-06,delivered
8350,409,P084,5,174515.55,2025-02-19,delivered
8351,195,P015,1,16546.71,2025-01-31,delivered
8352,481,P027,2,6843.34,2024-11-01,delivered
8354,128,P083,2,127690.62,2024-09-15,delivered
8355,362,P004,3,169714.5,2024-01-13,delivered
8359,388,P077,3,210880.17,2024-09-11,delivered
8360,416,P014,1,69474.88,2024-02-01,delivered
8361,539,P002,3,59916.81,2024-01-01,delivered
8362,328,P049,5,347322.85,2024-06-12,delivered
8365,435,P003,3,148229.64,2024-02-05,delivered
8366,255,P019,3,127621.35,2025-04-12,delivered
8367,162,P082,1,61006.58,2025-05-02,delivered
8369,546,P075,5,227023.0,2024-10-06,delivered
8370,112,P090,5,146901.4,2025-05-06,delivered
8371,475,P089,2,52068.82,2024-08-08,delivered
8372,304,P087,4,174418.72,2024-01-31,delivered
8373,355,P056,4,197863.96,2025-02-26,delivered
8374,599,P002,5,99861.35,2024-02-15,delivered
8376,204,P035,1,36433.71,2024-10-05,delivered
8377,221,P089,4,104137.64,2024-01-02,delivered
8378,548,P073,4,278692.8,2025-05-15,delivered
8379,467,P096,1,29922.82,2024-10-20,delivered
8381,379,P021,3,9730.65,2025-01-15,delivered
8382,265,P095,3,57239.34,2025-02-20,delivered
8383,398,P052,3,201196.23,2025-04-23,delivered
8385,285,P056,1,49465.99,2024-09-16,delivered
8386,271,P046,4,30410.68,2025-04-06,delivered
8387,556,P006,3,40478.34,2025-06-02,delivered
8388,407,P044,5,269536.25,2024-06-12,delivered
8390,551,P015,5,82733.55,2024-02-12,delivered
8391,395,P001,3,103583.73,2024-06-17,delivered
8392,451,P091,3,95262.6,2025-05-15,delivered
8394,213,P074,3,187837.8,2025-02-21,delivered
8395,216,P082,4,244026.32,2024-06-08,delivered
8398,256,P027,5,17108.35,2024-04-08,delivered
8399,113,P003,1,49409.88,2024-10-29,delivered
8400,207,P024,1,74716.61,2024-03-09,delivered
8402,106,P090,5,146901.4,2024-11-03,delivered
8405,117,P064,3,158234.85,2024-12-25,delivered
8406,231,P090,4,117521.12,2025-01-27,delivered
8408,114,P049,1,69464.57,2025-05-14,delivered
8409,344,P033,5,255828.4,2024-04-04,delivered
8411,484,P044,2,107814.5,2025-04-25,delivered
8412,266,P040,5,12474.45,2025-04-07,delivered
8413,415,P053,1,75574.68,2024-01-11,delivered
8415,136,P065,2,63139.54,2025-04-19,delivered
8416,457,P073,4,278692.8,2024-02-19,delivered
8417,400,P016,5,45211.9,2025-05-17,delivered
8418,562,P058,3,137075.16,2024-06-15,delivered
8419,249,P077,3,210880.17,2025-03-12,delivered
8421,349,P032,1,76149.76,2025-01-31,delivered
8422,496,P049,1,69464.57,2024-11-05,delivered
8423,215,P044,5,269536.25,2025-05-20,delivered
8424,466,P057,1,69525.51,2024-04-13,delivered
8426,355,P047,4,215363.64,2024-01-22,delivered
8428,118,P036,4,165184.48,2025-03-08,delivered
8430,306,P065,2,63139.54,2024-05-20,delivered
8431,113,P021,1,3243.55,2024-07-10,delivered
8432,329,P085,5,327224.75,2025-01-17,delivered
8433,345,P009,2,106275.96,2025-02-27,delivered
8434,387,P006,2,26985.56,2024-07-26,delivered
8435,254,P018,4,18644.96,2024-01-12,delivered
8436,131,P066,1,52133.51,2024-04-25,delivered
8437,400,P068,1,52661.84,2024-11-06,delivered
8438,264,P032,4,304599.04,2024-08-06,delivered
8439,440,P061,4,220772.76,2025-05-05,delivered
8440,151,P023,4,144922.8,2024-03-13,delivered
8441,442,P017,5,108264.95,2024-05-28,delivered
8442,345,P066,1,52133.51,2024-06-17,delivered
8443,421,P097,4,73035.36,2025-01-05,delivered
8445,122,P042,4,225615.96,2024-01-29,delivered
8448,431,P097,2,36517.68,2024-09-04,delivered
8449,355,P099,1,48315.54,2025-03-19,delivered
8450,314,P009,5,265689.9,2024-03-27,delivered
8451,496,P083,1,63845.31,2025-01-13,delivered
8452,302,P036,4,165184.48,2024-12-15,delivered
8453,529,P069,5,399765.8,2024-11-30,delivered
8456,273,P012,4,257892.2,2024-12-16,delivered
8457,229,P081,3,193940.67,2024-10-04,delivered
8458,405,P066,2,104267.02,2024-11-16,delivered
8459,565,P031,5,2473.5,2024-07-14,delivered
8461,243,P034,5,347233.35,2025-03-10,delivered
8462,494,P079,2,52459.9,2024-10-29,delivered
8463,452,P088,3,1680.36,2024-11-24,delivered
8464,509,P060,5,372414.0,2025-06-16,delivered
8465,161,P093,3,93437.37,2024-09-09,delivered
8467,292,P032,4,304599.04,2025-05-10,delivered
8468,578,P073,4,278692.8,2024-12-15,delivered
8469,231,P078,1,32390.81,2024-09-15,delivered
8470,595,P049,5,347322.85,2025-02-06,delivered
8475,261,P016,2,18084.76,2024-07-04,delivered
8476,286,P098,1,5948.35,2024-02-12,delivered
8477,243,P014,5,347374.4,2024-10-01,delivered
8478,502,P013,4,187479.24,2024-07-28,delivered
8479,557,P085,5,327224.75,2024-03-02,delivered
8480,158,P044,5,269536.25,2024-10-10,delivered
8481,321,P031,2,989.4,2024-08-13,delivered
8482,576,P071,3,234528.66,2024-08-30,delivered
8483,112,P071,5,390881.1,2024-11-20,delivered
8484,188,P050,2,28508.54,2024-01-18,delivered
8486,164,P013,2,93739.62,2025-02-20,delivered
8487,224,P059,5,12639.65,2024-06-18,delivered
8488,570,P029,3,236795.25,2024-04-19,delivered
8490,329,P028,2,23905.24,2024-04-12,delivered
8491,310,P092,4,222671.32,2025-03-29,delivered
8492,479,P050,5,71271.35,2025-01-24,delivered
8494,324,P068,3,157985.52,2024-11-25,delivered
8496,411,P027,3,10265.01,2024-05-27,delivered
8500,408,P061,1,55193.19,2024-09-06,delivered
8501,332,P092,1,55667.83,2025-02-02,delivered
8504,231,P045,2,155191.94,2024-10-02,delivered
8505,567,P034,4,277786.68,2024-06-10,delivered
8506,213,P075,5,227023.0,2025-06-27,delivered
8507,534,P005,4,53786.6,2025-01-08,delivered
8508,490,P030,1,77212.98,2024-06-11,delivered
8509,416,P090,5,146901.4,2024-02-21,delivered
8510,141,P068,3,157985.52,2025-04-08,delivered
8511,251,P019,4,170161.8,2024-10-12,delivered
8512,218,P053,3,226724.04,2024-06-19,delivered
8513,219,P012,5,322365.25,2024-02-23,delivered
8514,248,P071,4,312704.88,2025-03-09,delivered
8515,221,P003,2,98819.76,2024-03-19,delivered
8516,496,P013,3,140609.43,2024-07-02,delivered
8517,499,P060,5,372414.0,2025-01-12,delivered
8518,179,P069,2,159906.32,2024-09-08,delivered
8519,267,P022,3,29569.74,2025-06-09,delivered
8520,357,P065,1,31569.77,2025-02-07,delivered
8521,186,P007,4,12120.2,2024-06-08,delivered
8523,226,P059,2,5055.86,2024-04-22,delivered
8524,183,P082,5,305032.9,2024-02-13,delivered
8528,485,P033,5,255828.4,2025-02-21,delivered
8529,358,P064,2,105489.9,2024-02-07,delivered
8530,138,P077,3,210880.17,2024-11-01,delivered
8531,410,P053,4,302298.72,2025-01-19,delivered
8532,292,P004,3,169714.5,2025-05-13,delivered
8533,485,P003,2,98819.76,2025-03-21,delivered
8538,592,P007,2,6060.1,2024-05-29,delivered
8540,566,P050,4,57017.08,2024-03-20,delivered
8541,282,P066,5,260667.55,2025-05-03,delivered
8542,579,P062,1,54153.42,2024-12-26,delivered
8543,200,P040,5,12474.45,2024-06-18,delivered
8544,152,P019,5,212702.25,2024-10-03,delivered
8545,113,P066,2,104267.02,2025-06-17,delivered
8547,278,P080,3,160322.13,2024-10-18,delivered
8549,489,P063,4,69329.76,2025-06-10,delivered
8550,442,P100,5,267451.0,2025-06-02,delivered
8552,475,P093,3,93437.37,2024-05-27,delivered
8553,491,P026,1,40628.06,2025-01-28,delivered
8554,302,P029,1,78931.75,2024-02-15,delivered
8555,107,P018,2,9322.48,2025-03-04,delivered
8556,314,P020,4,299739.16,2024-09-18,delivered
8557,101,P009,2,106275.96,2024-02-08,delivered
8559,569,P022,4,39426.32,2024-04-26,delivered
8561,590,P034,5,347233.35,2024-12-04,delivered
8562,370,P020,5,374673.95,2025-06-16,delivered
8563,513,P077,2,140586.78,2024-08-19,delivered
8564,323,P062,3,162460.26,2024-12-02,delivered
8565,356,P093,4,124583.16,2024-02-22,delivered
8566,511,P033,1,51165.68,2024-05-31,delivered
8567,533,P029,2,157863.5,2025-04-20,delivered
8568,575,P013,5,234349.05,2025-06-01,delivered
8569,312,P096,4,119691.28,2025-03-05,delivered
8571,586,P085,1,65444.95,2024-11-17,delivered
8573,343,P004,3,169714.5,2025-01-14,delivered
8575,402,P028,4,47810.48,2025-03-16,delivered
8576,247,P032,5,380748.8,2024-06-17,delivered
8577,182,P077,3,210880.17,2025-01-20,delivered
8578,152,P011,1,67549.22,2024-01-09,delivered
8579,377,P055,4,159297.04,2024-04-04,delivered
8580,127,P001,4,138111.64,2024-06-30,delivered
8581,169,P038,3,160147.35,2024-12-31,delivered
8582,121,P022,3,29569.74,2024-12-04,delivered
8583,120,P075,1,45404.6,2024-02-10,delivered
8585,156,P035,5,182168.55,2024-10-25,delivered
8586,526,P079,3,78689.85,2024-05-21,delivered
8587,337,P078,3,97172.43,2024-06-10,delivered
8588,355,P078,2,64781.62,2024-10-17,delivered
8591,315,P031,3,1484.1,2024-11-30,delivered
8592,224,P060,2,148965.6,2024-06-07,delivered
8593,141,P008,5,294692.6,2024-04-30,delivered
8594,156,P058,2,91383.44,2024-06-01,delivered
8595,245,P099,3,144946.62,2024-11-23,delivered
8596,468,P062,4,216613.68,2025-02-23,delivered
8597,577,P083,5,319226.55,2024-11-05,delivered
8598,559,P061,1,55193.19,2025-01-07,delivered
8599,301,P025,3,76082.61,2024-03-08,delivered
8602,169,P042,4,225615.96,2024-11-18,delivered
8603,104,P022,3,29569.74,2025-03-01,delivered
8604,350,P043,2,32456.18,2024-02-13,delivered
8605,223,P066,5,260667.55,2025-05-22,delivered
8606,565,P026,2,81256.12,2025-03-03,delivered
8607,495,P002,3,59916.81,2024-12-17,delivered
8608,273,P001,1,34527.91,2025-05-09,delivered
8609,209,P019,3,127621.35,2025-06-01,delivered
8611,495,P094,1,35950.62,2025-04-10,delivered
8612,376,P097,4,73035.36,2024-02-15,delivered
8614,525,P054,4,218766.08,2024-08-24,delivered
8615,528,P076,2,118204.18,2025-04-05,delivered
8616,254,P084,1,34903.11,2024-08-22,delivered
8617,303,P034,1,69446.67,2025-06-27,delivered
8619,102,P056,1,49465.99,2024-03-18,delivered
8620,375,P070,4,15808.56,2024-01-17,delivered
8621,494,P077,1,70293.39,2025-05-23,delivered
8622,374,P085,5,327224.75,2024-10-21,delivered
8623,538,P031,4,1978.8,2024-12-02,delivered
8625,141,P043,2,32456.18,2025-05-06,delivered
8626,151,P017,3,64958.97,2024-06-22,delivered
8628,205,P094,2,71901.24,2025-01-05,delivered
8629,492,P037,3,117476.52,2024-03-11,delivered
8630,180,P016,1,9042.38,2024-09-02,delivered
8631,499,P099,3,144946.62,2024-07-02,delivered
8633,362,P016,4,36169.52,2024-10-11,delivered
8635,513,P025,5,126804.35,2024-09-13,delivered
8636,567,P080,1,53440.71,2024-03-05,delivered
8637,175,P044,2,107814.5,2025-06-18,delivered
8638,346,P097,3,54776.52,2024-01-31,delivered
8640,209,P022,2,19713.16,2025-05-10,delivered
8642,299,P042,3,169211.97,2024-07-22,delivered
8643,119,P058,2,91383.44,2024-01-04,delivered
8645,484,P001,3,103583.73,2025-04-19,delivered
8646,169,P013,5,234349.05,2025-06-17,delivered
8647,404,P018,4,18644.96,2025-05-21,delivered
8648,162,P080,1,53440.71,2024-11-20,delivered
8649,260,P069,4,319812.64,2024-10-27,delivered
8650,540,P014,1,69474.88,2024-11-03,delivered
8651,457,P034,4,277786.68,2024-06-05,delivered
8652,275,P053,1,75574.68,2025-06-27,delivered
8654,112,P004,3,169714.5,2024-12-01,delivered
8655,465,P012,2,128946.1,2025-06-21,delivered
